paragraphId,chapterTitle,subChapterTitle,content,,dataType
39,"Disclosure Requirement S1-4 – Taking action on material impacts on own workforce, and approaches to managing material risks and pursuing material opportunities related to own workforce, and effectiveness of those actions",,"In relation to paragraph 36, the undertaking shall describe the processes through which it identifies what action is needed and appropriate in response to a particular actual or potential negative impact on its own workforce.",,narrative
40,"Disclosure Requirement S1-4 – Taking action on material impacts on own workforce, and approaches to managing material risks and pursuing material opportunities related to own workforce, and effectiveness of those actions",,"In relation to material risks and opportunities, the undertaking shall describe:\n (a) what action is planned or underway to mitigate material risks for the undertaking arising from its impacts and dependencies on its own workforce and how it tracks effectiveness in practice; and\n (b) what action is planned or underway to pursue material opportunities for the undertaking in relation to its own workforce.",,narrative
41,"Disclosure Requirement S1-4 – Taking action on material impacts on own workforce, and approaches to managing material risks and pursuing material opportunities related to own workforce, and effectiveness of those actions",,"The undertaking shall disclose whether and how it ensures that its own practices do not cause or contribute to material negative impacts on own workforce, including, where relevant, its practices in relation to procurement, sales and data use. This may include disclosing what approach is taken when tensions arise between the prevention or mitigation of material negative impacts and other business pressures.",,narrative
42,"Disclosure Requirement S1-4 – Taking action on material impacts on own workforce, and approaches to managing material risks and pursuing material opportunities related to own workforce, and effectiveness of those actions",,"When disclosing the information required under paragraph 40, the undertaking shall consider ESRS 2 MDR-T Tracking effectiveness of policies and actions through targets if it evaluates the effectiveness of an action by setting a target.",,
43,"Disclosure Requirement S1-4 – Taking action on material impacts on own workforce, and approaches to managing material risks and pursuing material opportunities related to own workforce, and effectiveness of those actions",,"The undertaking shall disclose what resources are allocated to the management of its material impacts, with information that allows users to gain an understanding of how the material impacts are managed.",,narrative
AR33,"Disclosure Requirement S1-4 – Taking action on material impacts on own workforce, and approaches to managing material risks and pursuing material opportunities related to own workforce, and effectiveness of those actions",Application Requirements,"It may take time to understand negative impacts and how the undertaking may be involved with them through its own workforce, as well as to identify appropriate responses and put them into practice). Therefore, the undertaking may disclose:\n (a) its general and specific approaches to addressing material negative impacts\n (b) its initiatives aimed at contributing to additional material positive impacts;\n (c) how far it has progressed in its efforts during the reporting period; and (d) its aims for continued improvement.",,narrative
AR34,"Disclosure Requirement S1-4 – Taking action on material impacts on own workforce, and approaches to managing material risks and pursuing material opportunities related to own workforce, and effectiveness of those actions",Application Requirements,"Appropriate action can vary according to whether the undertaking causes or contributes to a material impact, or whether it is involved because the impact is directly linked to its operations, products or services by a business relationship.",,
AR35,"Disclosure Requirement S1-4 – Taking action on material impacts on own workforce, and approaches to managing material risks and pursuing material opportunities related to own workforce, and effectiveness of those actions",Application Requirements,"Given that material negative impacts affecting its own workforce that have occurred during the reporting period may also be connected with other entities or operations outside its direct control, the undertaking may disclose whether and how it seeks to use its leverage in its business relationships to manage those impacts. This may include using commercial leverage (for example, enforcing contractual requirements with business relationships or implementing incentives), other forms of leverage within the relationship (such as providing training or capacity-building on workers’ rights to entities with which the undertaking has a business relationship) or collaborative leverage with peers or other actors (such as initiatives aimed at responsible recruitment or ensuring workers receive an adequate wage).",,narrative
AR36,"Disclosure Requirement S1-4 – Taking action on material impacts on own workforce, and approaches to managing material risks and pursuing material opportunities related to own workforce, and effectiveness of those actions",Application Requirements,"When the undertaking discloses its participation in an industry or multi-stakeholder initiative as part of its actions to address material negative impacts, the undertaking may disclose how the initiative, and its own involvement, is aiming to address the material impact concerned. It may report under ESRS S1-5 the relevant targets set by the initiative and progress towards them.",,narrative
AR37,"Disclosure Requirement S1-4 – Taking action on material impacts on own workforce, and approaches to managing material risks and pursuing material opportunities related to own workforce, and effectiveness of those actions",Application Requirements,"When disclosing whether and how the undertaking considers actual and potential impacts on its own workforce in decisions to terminate business relationships and whether and how it seeks to address any negative impacts that may result from termination, the undertaking may include examples.",,
AR38,"Disclosure Requirement S1-4 – Taking action on material impacts on own workforce, and approaches to managing material risks and pursuing material opportunities related to own workforce, and effectiveness of those actions",Application Requirements,"Processes used to track the effectiveness of actions can include internal or external auditing or verification, court proceedings and/or related court decisions, impact assessments, measurement systems, stakeholder feedback, grievance mechanisms, external performance ratings, and benchmarking.",,
AR39,"Disclosure Requirement S1-4 – Taking action on material impacts on own workforce, and approaches to managing material risks and pursuing material opportunities related to own workforce, and effectiveness of those actions",Application Requirements,Reporting on effectiveness is aimed at enabling the understanding of the links between actions taken by an undertaking and the effective management of impacts. Additional information that the undertaking may provide includes data showing a decrease in the number of incidents identified.,,
AR40,"Disclosure Requirement S1-4 – Taking action on material impacts on own workforce, and approaches to managing material risks and pursuing material opportunities related to own workforce, and effectiveness of those actions",Application Requirements,"With regard to initiatives or processes whose primary aim is to deliver positive impacts for people in the undertaking’s own workforce that are based on their needs, and with regard to progress in the implementation of such initiatives or processes, the undertaking may disclose:\n (a) information about whether and how people in its own workforce and workers’ representatives play a role in decisions regarding the design and implementation of these programmes or processes; and\n (b) information about the intended or achieved positive outcomes for the undertaking’s own workforce of these programmes or processes.",,narrative
AR41,"Disclosure Requirement S1-4 – Taking action on material impacts on own workforce, and approaches to managing material risks and pursuing material opportunities related to own workforce, and effectiveness of those actions",Application Requirements,"The undertaking may explain whether any such initiatives are designed also to support the achievement of one or more Sustainable Development Goals. For example, an undertaking committing to SDG 8 to “promote sustained, inclusive and sustainable economic growth, full and productive employment and decent work for all” may be actively working towards eliminating forced labour or compulsory labour or supporting higher levels of productivity on activities in developing countries through technological upgrades and training of local labour, which can benefit both the specific people in its own workforce targeted by the actions, and also their local communities",,semi-narrative
AR42,"Disclosure Requirement S1-4 – Taking action on material impacts on own workforce, and approaches to managing material risks and pursuing material opportunities related to own workforce, and effectiveness of those actions",Application Requirements,"When disclosing the intended or achieved positive outcomes of its actions for the undertaking’s own workforce, a distinction is to be made between evidence of certain activities having occurred (for example, that x number of people have received financial literacy training) from evidence of actual outcomes for the people concerned (for example, that x people report that they are able to better manage their pay and their household budgets).",,
AR43,"Disclosure Requirement S1-4 – Taking action on material impacts on own workforce, and approaches to managing material risks and pursuing material opportunities related to own workforce, and effectiveness of those actions",Application Requirements,"If the undertaking has taken measures to mitigate negative impacts on its own workforce that arise from the transition to a greener, climate-neutral economy, such as training and reskilling, employment guarantees, and in the case of downscaling or mass dismissal, measures such as job counselling, coaching, intra-company placements and early retirement plans, the undertaking shall disclose those measures. This includes measures to comply with prevailing regulation. The undertaking may highlight present and/or expected external developments that influence whether dependencies turn into risks. This includes consideration of impacts that may arise from the transition to greener and climate-neutral operations.",,narrative
AR44,"Disclosure Requirement S1-4 – Taking action on material impacts on own workforce, and approaches to managing material risks and pursuing material opportunities related to own workforce, and effectiveness of those actions",Application Requirements,"When disclosing the material risks and opportunities related to its impacts or dependencies on its own workforce, the undertaking may consider the following:\n (a) risks related to the undertaking’s impacts on its own workforce may include the reputational or legal exposure where people in the undertaking’s workforce are found to be subject to forced labour or child labour;\n (b) risks related to the undertaking’s dependencies on its own workforce may include disruption of business operations where significant employee turnover or lack of skills/training development threaten the undertaking’s business; and\n (c) opportunities related to the undertaking’s impacts on its own workforce may include market differentiation and greater customer appeal from guaranteeing decent pay and conditions for non-employees.",,
AR45,"Disclosure Requirement S1-4 – Taking action on material impacts on own workforce, and approaches to managing material risks and pursuing material opportunities related to own workforce, and effectiveness of those actions",Application Requirements,"When explaining whether dependencies turn into risks, the undertaking shall consider external developments.",,
AR46,"Disclosure Requirement S1-4 – Taking action on material impacts on own workforce, and approaches to managing material risks and pursuing material opportunities related to own workforce, and effectiveness of those actions",Application Requirements,"When disclosing policies, actions and resources and targets related to the management of material risks and opportunities, in cases where risks and opportunities arise from a material impact, the undertaking may cross-reference its disclosures on policies, actions and resources and targets in relation to that impact.",,
AR47,"Disclosure Requirement S1-4 – Taking action on material impacts on own workforce, and approaches to managing material risks and pursuing material opportunities related to own workforce, and effectiveness of those actions",Application Requirements,The undertaking shall consider whether and how its process(es) to manage material risks related to own workforce are integrated into its existing risk management process(es).,,
AR48,"Disclosure Requirement S1-4 – Taking action on material impacts on own workforce, and approaches to managing material risks and pursuing material opportunities related to own workforce, and effectiveness of those actions",Application Requirements,"When disclosing the resources allocated to the management of material impacts, the undertaking may explain which internal functions are involved in managing the impacts and what types of action they take to address negative and advance positive impacts.",,narrative
44,"Disclosure Requirement S1-5 – Targets related to managing material negative impacts, advancing positive impacts, and managing material risks and opportunities",,The undertaking shall disclose the time-bound and outcome-oriented targets it may have set related to:\n (a) reducing negative impacts on its own workforce; and/or\n (b) advancing positive impacts on its own workforce; and/or\n (c) managing material risks and opportunities related to its own workforce.,,
45,"Disclosure Requirement S1-5 – Targets related to managing material negative impacts, advancing positive impacts, and managing material risks and opportunities",,"The objective of this Disclosure Requirement is to enable an understanding of the extent to which the undertaking is using outcome-oriented targets to drive and measure its progress in addressing its material negative impacts and/or advancing positive impacts on its own workforce, and/or in managing material risks and opportunities related to its own workforce.",,
46,"Disclosure Requirement S1-5 – Targets related to managing material negative impacts, advancing positive impacts, and managing material risks and opportunities",,"The summarised description of the targets set to manage its material impacts, risks and opportunities related to the undertaking’s own workforce shall contain the information requirements defined in ESRS 2 MDR-T.",,MDR-T
47,"Disclosure Requirement S1-5 – Targets related to managing material negative impacts, advancing positive impacts, and managing material risks and opportunities",,"The undertaking shall disclose the process for setting the targets, including whether and how the undertaking engaged directly with its own workforce or workers’ representatives in:\n (a) setting any such targets;\n (b) tracking the undertaking’s performance against them; and (c) identifying any lessons or improvements as a result of the undertaking’s performance.",,narrative
AR49,"Disclosure Requirement S1-5 – Targets related to managing material negative impacts, advancing positive impacts, and managing material risks and opportunities",Application Requirements,"When disclosing information about targets in accordance with paragraph 46, the undertaking may disclose:\n (a) the intended outcomes to be achieved in the lives of a certain number of people in its own workforce;\n (b) the stability of the targets over time in terms of definitions and methodologies to enable comparability over time; and/or\n (c) the standards or commitments which the targets are based on (for instance codes of conduct, sourcing policies, global frameworks, or industry codes).",,narrative
AR50,"Disclosure Requirement S1-5 – Targets related to managing material negative impacts, advancing positive impacts, and managing material risks and opportunities",Application Requirements,"Targets related to risks and opportunities may be the same as or distinct from targets related to impacts. For example, a target to reach adequate wages for non-employees could both reduce impacts on those people and reduce associated risks in terms of the quality and reliability of their output.",,
AR51,"Disclosure Requirement S1-5 – Targets related to managing material negative impacts, advancing positive impacts, and managing material risks and opportunities",Application Requirements,"The undertaking may also distinguish between short-, medium- and long-term targets covering the same policy commitment. For example, the undertaking may have a long-term target to achieve an 80% reduction in health and safety incidents affecting its delivery drivers by 2030 and a near-term target to reduce the overtime hours of delivery drivers by x% while maintaining their income by 2024.",,
AR52,"Disclosure Requirement S1-5 – Targets related to managing material negative impacts, advancing positive impacts, and managing material risks and opportunities",Application Requirements,"When modifying or replacing a target in the reporting period, the undertaking may explain the change by cross-referencing it to significant changes in the business model or to broader changes in the accepted standard or legislation from which the target is derived to provide contextual information as per ESRS 2 BP-2 Disclosures in relation to specific circumstances.",,
48,Disclosure Requirement S1-6 – Characteristics of the undertaking’s employees,,The undertaking shall describe key characteristics of employees in its own workforce.,,
49,Disclosure Requirement S1-6 – Characteristics of the undertaking’s employees,,"The objective of this Disclosure Requirement is to provide insight into the undertaking’s approach to employment, including the scope and nature of impacts arising from its employment practices, to provide contextual information that aids an understanding of the information reported in other disclosures, and to serve as the basis for calculation for quantitative metrics to be disclosed under other disclosure requirements in this Standard.",,
50,Disclosure Requirement S1-6 – Characteristics of the undertaking’s employees,,"In addition to the information required by paragraph 40(a)iii of ESRS 2 General Disclosures, the undertaking shall disclose:\n (a) the total number of employees by head count, and breakdowns by gender and by country for countries in which the undertaking has 50 or more employees representing at least 10% of its total number of employees;\n (b) the total number by head count or full time equivalent (FTE) of:\n (bi) permanent employees, and breakdown by gender;\n (bii) temporary employees, and breakdown by gender; and\n (biii) non-guaranteed hours employees, and breakdown by gender.\n (c) the total number of employees who have left the undertaking during the reporting period and the rate of employee turnover in the reporting period.\n (d) a description of the methodologies and assumptions used to compile the data, including whether the numbers are reported:\n (di) in head count or full-time equivalent (FTE) (including an explanation of how FTE is defined); and\n (dii) at the end of the reporting period, as an average across the reporting period, or using another methodology.\n (e) where applicable, a provision of contextual information necessary to understand the data (for example, to understand fluctuations in number of employees during the reporting period); and\n (f) a cross-reference of the information reported under (a) above to the most representative number in the financial statements.",,Table A
51,Disclosure Requirement S1-6 – Characteristics of the undertaking’s employees,,"For the information specified in point (b) of paragraph 50, the undertaking may in addition disclose the breakdown by region.",,
52,Disclosure Requirement S1-6 – Characteristics of the undertaking’s employees,,"The undertaking may disclose by head count or full time equivalent (FTE) the following information:\n (a) full-time employees, and breakdowns by gender and by region; and (b) part-time employees, and breakdowns by gender and by region.",,Table D
AR53,Disclosure Requirement S1-6 – Characteristics of the undertaking’s employees,Application Requirements,This Disclosure Requirement covers all employees who perform work for any of the undertaking’s entities included in its sustainability reporting.,,
AR54,Disclosure Requirement S1-6 – Characteristics of the undertaking’s employees,Application Requirements,"Providing a breakdown of employees by country gives insight into the distribution of activity across countries. The number of employees in each country is also a key trigger for many information, consultation and participation rights for workers and workers' representatives, both in the Union labour law acquis (for example, Directive 2009/38/EC of the European Parliament and of the Council 13 “European Works Councils Directive” and Directive 2002/14/EC of the European Parliament and of the Council14 “Information and Consultation Directive”) and in national law (for example, rights to establish a works council or to have board level employee representation). Providing a breakdown of employees by gender and type of employment relationship gives insight into gender representation across the undertaking. Additionally, providing a breakdown of employees by region gives insight into regional variations. A region can refer to a country or other geographic locations, such as a region within a country or a world region.",,
AR55,Disclosure Requirement S1-6 – Characteristics of the undertaking’s employees,Application Requirements,The undertaking shall disclose the requested disclosures in the following tabular formats: Table,,
AR56,Disclosure Requirement S1-6 – Characteristics of the undertaking’s employees,Application Requirements,"The definitions of permanent, temporary, non-guaranteed hours, full-time, and part-time employees differ between countries. If the undertaking has employees in more than one country, it shall use the definitions as per the national laws of the countries where the employees are based to calculate country-level data. The country-level data shall then be added up to calculate total numbers, disregarding differences in national legal definitions. Non-guaranteed hours employees are employed by the undertaking without a guarantee of a minimum or fixed number of working hours. The employee may need to make themselves available for work as required, but the undertaking is not contractually obliged to offer the employee a minimum or fixed number of working hours per day, week, or month. Casual employees, employees with zero-hour contracts, and on-call employees are examples that fall under this category.",,
AR57,Disclosure Requirement S1-6 – Characteristics of the undertaking’s employees,Application Requirements,"Disclosing the number of employees at the end of the reporting period provides information for that point in time, without capturing fluctuations during the reporting period. Disclosing these numbers in aver",,
AR58,Disclosure Requirement S1-6 – Characteristics of the undertaking’s employees,Application Requirements,"Quantitative data, such as the number of temporary or part-time employees, is unlikely to be sufficient on its own. For example, a high proportion of temporary or part-time employees could indicate a lack of employment security for employees, but it could equally signal workplace flexibility when offered as a voluntary choice. For this reason, the undertaking is required to disclose contextual information to help information users interpret the data. The undertaking can explain the reasons for temporary employment. An example of such a reason is the recruitment of employees to undertake work on a temporary or seasonal project or event. Another example is the standard practice of offering a temporary contract (for example, six months) to new employees before an offer of permanent employment is made. The undertaking may also explain the reasons for nonguaranteed hours employment.",,
AR59,Disclosure Requirement S1-6 – Characteristics of the undertaking’s employees,Application Requirements,"For the own employee turnover calculation, the undertaking shall calculate the aggregate of the number of employees who leave voluntarily or due to dismissal, retirement, or death in service. The undertaking shall use this number for the numerator of the employee turnover rate and may determine the denominator used to calculate this rate and describe its methodology.",,
AR60,Disclosure Requirement S1-6 – Characteristics of the undertaking’s employees,Application Requirements,"Where data is not available for detailed information, the undertaking shall use an estimation of the employee number or ratios, in accordance with ESRS 1, and clearly identify where the use of estimates has taken place.",,
53,Disclosure Requirement S1-7 – Characteristics of non-employees in the undertaking’s own workforce,,The undertaking shall describe key characteristics of non-employees in its own workforce.,,
54,Disclosure Requirement S1-7 – Characteristics of non-employees in the undertaking’s own workforce,,"The objective of this Disclosure Requirement is to provide insight into the undertaking’s approach to employment, including the scope and nature of impacts arising from its employment practices, to provide contextual information that aids the understanding of the information reported in other disclosures, and to serve as the basis for calculation for quantitative metrics to be disclosed under other disclosure requirements in this Standard. It also allows an understanding of how much the undertaking relies on non-employees as part of its workforce.",,
55,Disclosure Requirement S1-7 – Characteristics of non-employees in the undertaking’s own workforce,,"The disclosure required by paragraph 53 shall include:\n (a) a disclosure of the total number of non-employees in the undertaking’s own workforce, i.e., either people with contracts with the undertaking to supply labour (“selfemployed people”) or people provided by undertakings primarily engaged in “employment activities” (NACE Code N78).\n (b) an explanation of the methodologies and assumptions used to compile the data, including whether the number of non-employees is reported:\n (bi) in headcount or full-time equivalent (FTE) (including a definition of how FTE is defined); and\n (bii) at the end of the reporting period, as an average across the reporting period, or using another methodology.\n (c) where applicable, a provision of contextual information necessary to understand the data (for example, significant fluctuations in the number of non-employees in the undertaking’s own workforce during the reporting period and between the current and the previous reporting period).",,Decimal
56,Disclosure Requirement S1-7 – Characteristics of non-employees in the undertaking’s own workforce,,"For the information specified in point (a) of paragraph 55, the undertaking may disclose the most common types of non-employees (for example, self-employed people, people provided by undertakings primarily engaged in employment activities, and other types relevant to the undertaking), their relationship with the undertaking, and the type of work that they perform.",,narrative
57,Disclosure Requirement S1-7 – Characteristics of non-employees in the undertaking’s own workforce,,"Where data is not available, the undertaking shall estimate the number and state that it has done so. When the undertaking performs estimates, it shall describe the basis of preparation of this estimation.",,narrative
AR61,Disclosure Requirement S1-7 – Characteristics of non-employees in the undertaking’s own workforce,Application Requirements,"This Disclosure Requirement provides insight into the undertaking’s approach to employment, as well as the scope and nature of impacts arising from its employment practices. It also provides contextual information that aids an understanding of the information reported in other disclosures. This disclosure covers both individual contractors supplying labour to the undertaking (“self-employed people”) and workers provided by undertakings primarily engaged in “employment activities” (NACE Code N78). If all the people performing work for the undertaking are employees and the undertaking does not have any people in its workforce who are not employees, this Disclosure Requirement is not material for the undertaking; notwithstanding, the undertaking may state this fact when disclosing the information required by Disclosure Requirement S1-6 as contextual information as this information can be relevant for the users of the Sustainability Statement.",,
AR62,Disclosure Requirement S1-7 – Characteristics of non-employees in the undertaking’s own workforce,Application Requirements,"Examples of contractors (self-employed people) in the undertaking’s own workforce include: contractors hired by the undertaking to perform work that would otherwise be carried out by an employee; contractors hired by the undertaking to perform work in a public area (for example, on a road, on the street); and contractors hired by the undertaking to deliver the work/service directly at the workplace of a client of the organization. Examples of people employed by a third party engaged in ‘employment activities’ whose work is under the direction of the undertaking include: people who perform the same work that employees carry out, such as people who fill in for employees who are temporarily absent (due to illness, holiday, parental leave, etc.); people performing regular work at the same site as employees; and workers who are dispatched temporarily from another EU member state to work for the undertaking (‘posted workers’). Examples of value chain workers (and thus of workers not in the undertaking’s own workforce and reported under the scope of ESRS S2) include: workers for a supplier contracted by the undertaking who work on the supplier’s premises using the supplier’s work methods; workers for a ‘downstream’ entity which purchases goods or services from the undertaking; and workers of an equipment supplier to the undertaking who, at one or more of the undertaking’s workplaces, perform regular maintenance on the supplier’s equipment (for example, photocopier) as stipulated in the contract between the equipment supplier and the undertaking.",,
AR63,Disclosure Requirement S1-7 – Characteristics of non-employees in the undertaking’s own workforce,Application Requirements,"If the undertaking cannot report exact figures, it shall use estimates according to the provisions in ESRS 1 to disclose the number of people in its own workforce who are not employees to the nearest ten or, where the number of people in its own workforce who are not employees is greater than 1,000, to the nearest 100, and explain this. In addition, it shall clearly identify the information that derives from actual data and estimates.",,
AR64,Disclosure Requirement S1-7 – Characteristics of non-employees in the undertaking’s own workforce,Application Requirements,Disclosing the number of people in the undertaking’s own workforce who are not employees at the end of the reporting period provides information for that point in time without capturing fluctuations during the reporting period. Disclosing this number as an average across the reporting period considers fluctuations during the reporting period and can provide more insightful and relevant information for users.,,
AR65,Disclosure Requirement S1-7 – Characteristics of non-employees in the undertaking’s own workforce,Application Requirements,"The information disclosed by the undertaking allows users to understand how the number of non-employees in the undertaking’s own workforce varies during the reporting period or compared to the previous reporting period (i.e., whether the numbers have increased or decreased). The undertaking may also disclose the reasons for the fluctuations. For example, an increase in the number of non-employees during the reporting period could be due to a seasonal event. Conversely, a decrease in the number of non-employees compared to the previous reporting period could be due to the completion of a temporary project. If the undertaking discloses fluctuations, it shall also explain the criteria used to determine which 29 fluctuations it discloses. If there are no significant fluctuations in the number of nonemployees during the reporting period or between the current and previous reporting period, the undertaking may disclose this information.",,
58,Disclosure Requirement S1-8 – Collective bargaining coverage and social dialogue,,The undertaking shall disclose information on the extent to which the working conditions and terms of employment of its employees are determined or influenced by collective bargaining agreements and on the extent to which its employees are represented in social dialogue in the European Economic Area (EEA) at the establishment and European level.,,
59,Disclosure Requirement S1-8 – Collective bargaining coverage and social dialogue,,The objective of this Disclosure Requirement is to enable an understanding of the coverage of collective bargaining agreements and social dialogue for the undertaking’s own employees.,,
60,Disclosure Requirement S1-8 – Collective bargaining coverage and social dialogue,,"The undertaking shall disclose:\n (a) the percentage of its total employees covered by collective bargaining agreements;\n (b) in the EEA, whether it has one or more collective bargaining agreements and, if so, the overall percentage of its employees covered by such agreement(s) for each country in which it has significant employment, defined as at least 50 employees by head count representing at least 10% of its total number of employees; and\n (c) outside the EEA, the percentage of its own employees covered by collective bargaining agreements by region.",,Percent
61,Disclosure Requirement S1-8 – Collective bargaining coverage and social dialogue,,"For employees not covered by collective bargaining agreements, the undertaking may disclose whether it determines their working conditions and terms of employment based on collective bargaining agreements that cover its other employees or based on collective bargaining agreements from other undertakings",,semi-narrative
62,Disclosure Requirement S1-8 – Collective bargaining coverage and social dialogue,,"The undertaking may disclose the extent to which the working conditions and terms of employment of non-employees in its own workforce are determined or influenced by collective bargaining agreements, including an estimate of the coverage rate.",,narrative
63,Disclosure Requirement S1-8 – Collective bargaining coverage and social dialogue,,"The undertaking shall disclose the following information in relation to social dialogue:\n (a) the global percentage of employees covered by workers’ representatives, reported at the country level for each EEA country in which the undertaking has significant employment; and\n (b) the existence of any agreement with its employees for representation by a European Works Council (EWC), a Societas Europaea (SE) Works Council, or a Societas Cooperativa Europaea (SCE) Works Council.",,Percent
AR66,Disclosure Requirement S1-8 – Collective bargaining coverage and social dialogue,Application Requirements,The percentage of employees covered by collective bargaining agreements is calculated using the following formula: 𝑁𝑢𝑚𝑏𝑒𝑟 𝑜𝑓 𝑒𝑚𝑝𝑙𝑜𝑦𝑒𝑒𝑠 𝑐𝑜𝑣𝑒𝑟𝑒𝑑 𝑏𝑦 𝑐𝑜𝑙𝑙𝑒𝑐𝑡𝑖𝑣𝑒 𝑏𝑎𝑟𝑔𝑎𝑖𝑛𝑖𝑛𝑔 𝑎𝑔𝑟𝑒𝑒𝑚𝑒𝑛𝑡𝑠 __________________________________________________________ 𝑥 100 𝑁𝑢𝑚𝑏𝑒𝑟 𝑜𝑓 𝑒𝑚𝑝𝑙𝑜𝑦𝑒𝑒�,,
AR67,Disclosure Requirement S1-8 – Collective bargaining coverage and social dialogue,Application Requirements,"The employees in the undertaking’s own workforce covered by collective bargaining agreements are those individuals to whom the undertaking is obliged to apply the agreement. This means that if none of the employees are covered by a collective bargaining agreement, the percentage reported is zero. An employee in the undertaking’s own workforce covered by more than one collective bargaining agreement only needs to be counted once.",,
AR68,Disclosure Requirement S1-8 – Collective bargaining coverage and social dialogue,Application Requirements,"This requirement is not aimed at obtaining the percentage of employees represented by a works council or belonging to trade unions, which can be different. The percentage of employees covered by collective bargaining agreements can be higher than the percentage of unionised employees when the collective bargaining agreements apply to both union and non-union members. Alternatively, the percentage of employees covered by collective bargaining agreements can be lower than the percentage of unionised employees. This may be the case when there are no collective bargaining agreements available or when the collective bargaining agreements do not cover all unionised employees.",,
AR69,Disclosure Requirement S1-8 – Collective bargaining coverage and social dialogue,Application Requirements,"For calculating the information required by paragraph 63(a), the undertaking shall identify in which European Economic Area (EEA) countries it has significant employment (i.e., at least 50 employees representing at least 10% of its total employees). For these countries it shall report the percentage of employees in that country which are employed in establishments in which employees are represented by workers’ representatives. Establishment is defined as any place of operations where the undertaking carries out a non-transitory economic activity with human means and goods. Examples include: a factory, a branch of a retail chain, or an undertaking’s headquarters. For countries in which there is only one establishment the percentage reported shall be either 100% or 0%. 𝑁𝑢𝑚𝑏𝑒𝑟 𝑜𝑓 𝑒𝑚𝑝𝑙𝑜𝑦𝑒𝑒𝑠 𝑤𝑜𝑟𝑘𝑖𝑛𝑔 𝑖𝑛 𝑒𝑠𝑡𝑎𝑏𝑙𝑖𝑠ℎ𝑚𝑒𝑛𝑡𝑠 𝑤𝑖𝑡ℎ 𝑤𝑜𝑟𝑘𝑒𝑟𝑠′ 𝑟𝑒𝑝𝑟𝑒𝑠𝑒𝑛𝑡𝑎𝑡𝑖𝑣𝑒𝑠 __________________________________________________________ 𝑥 100 𝑁𝑢𝑚𝑏𝑒𝑟 𝑜𝑓 𝑒𝑚𝑝𝑙𝑜𝑦𝑒𝑒�",,
AR70,Disclosure Requirement S1-8 – Collective bargaining coverage and social dialogue,Application Requirements,The information required by this Disclosure Requirement shall be reported as follows,,Table /Semi-Narrative
64,Disclosure Requirement S1-9 – Diversity metrics,,The undertaking shall disclose the gender distribution at top management and the age distribution amongst its employees.,,
65,Disclosure Requirement S1-9 – Diversity metrics,,The objective of this Disclosure Requirement is to enable an understanding of gender diversity at top management level and the age distribution of its employees.,,
66,Disclosure Requirement S1-9 – Diversity metrics,,The undertaking shall disclose:\n (a) the gender distribution in number and percentage at top management level; and\n (b) the distribution of employees by age group: under 30 years old; 30-50 years old; over 50 years old.,,Integer
AR71,Disclosure Requirement S1-9 – Diversity metrics,Application Requirements,"In preparing the disclosure on gender at top management, the undertaking shall use the definition of top management as one and two levels below the administrative and supervisory bodies unless this concept has already been defined with the undertaking’s operations and differs from the previous description. If this is the case, the undertaking can use its own definition for top management and disclose that fact and its own definition.",,narrative
67,Disclosure Requirement S1-10 – Adequate wages,,"The undertaking shall disclose whether or not its employees are paid an adequate wage, and if they are not all paid an adequate wage, the countries and percentage of employees concerned.",,
68,Disclosure Requirement S1-10 – Adequate wages,,"The objective of this Disclosure Requirement is to enable an understanding of whether or not all the undertaking’s employees are paid an adequate wage, in line with applicable benchmarks.",,
69,Disclosure Requirement S1-10 – Adequate wages,,"The undertaking shall disclose whether all its employees are paid an adequate wage, in line with applicable benchmarks. If so, stating this will be sufficient to fulfil this disclosure requirement and no further information is needed.",,semi-narrative
70,Disclosure Requirement S1-10 – Adequate wages,,"If not all its employees are paid an adequate wage in line with applicable benchmarks, the undertaking shall disclose the countries where employees earn below the applicable adequate wage benchmark and the percentage of employees that earn below the applicable adequate wage benchmark for each of these countries.",,Table E/numerical
71,Disclosure Requirement S1-10 – Adequate wages,,The undertaking may also disclose the information specified in this disclosure requirement with regard to non-employees in its workforce.,,Table E/Percent
AR72,Disclosure Requirement S1-10 – Adequate wages,Application Requirements,"The lowest wage shall be calculated for the lowest pay category, excluding interns and apprentices. This is to be based on the basic wage plus any fixed additional payments that are guaranteed to all employees. The lowest wage shall be considered separately for each country in which the undertaking has operations, except outside the EEA when the relevant adequate or minimum wage is defined at a sub national level.",,
